price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus,location,property_age_years,year_built,property_type,sale_date,local_market_index,comparable_sale_price,price_per_sqft,age_band,latitude,longitude,demand_index,growth_rate_zone,distance_to_school_km,distance_to_hospital_km,distance_to_supermarket_km,distance_to_transit_km,distance_to_park_km,location_convenience_score,nearest_school,nearest_hospital,nearest_supermarket,nearest_transit_station,nearest_park
1857461,3090,2,2,3,yes,no,no,yes,no,1,no,furnished,Bhopal,16,2010,Independent House,03-05-2026,125.6,1971987.5,601.12,16-30yrs,23.17954,77.46321,38.9,Moderate Growth,0.48,1.89,0.34,3.92,1.72,54.1,Campion School,Bansal Hospital,DB City Mall,Bhopal Railway Station,Van Vihar Park
1930899,3327,2,2,1,yes,no,no,no,no,2,no,unfurnished,Bhopal,20,2006,Independent House,12-07-2024,128.2,1742911.2,580.37,16-30yrs,23.36415,77.5416,48.2,High Growth,1.65,0.62,2.51,3.07,0.67,51.6,Carmel Convent School,Bansal Hospital,Big Bazaar,Bhopal Railway Station,Van Vihar Park
3927787,5309,2,2,1,yes,no,no,no,yes,0,no,unfurnished,Bhopal,19,2007,Independent House,11-05-2025,118.4,5099602.2,739.84,16-30yrs,23.21122,77.45273,47.8,High Growth,0.1,0.85,0.15,0.1,0.76,80.8,Carmel Convent School,Bansal Hospital,DB City Mall,Bhopal Railway Station,Upper Lake Promenade
6724237,8053,2,1,3,yes,no,yes,no,no,2,no,unfurnished,Bhopal,25,2001,Independent House,15-04-2026,133.6,6974579.2,835,16-30yrs,23.18941,77.43778,47,Moderate Growth,5.5,2.26,0.64,1.72,0.84,57.3,St. Josephs Co-ed School,AIIMS Bhopal,DB City Mall,Bhopal Railway Station,Shaurya Smarak Park
2340692,5376,2,2,4,yes,no,no,no,no,2,no,unfurnished,Bhopal,12,2014,Independent House,02-10-2024,114.4,2510042,435.4,6-15yrs,23.20147,77.32321,36.2,Moderate Growth,0.7,4.55,0.2,0.97,2,64.8,St. Josephs Co-ed School,Chirayu Hospital,DB City Mall,Bhopal Railway Station,Shaurya Smarak Park
5961062,7783,3,2,1,yes,no,no,yes,no,2,yes,semi-furnished,Bhopal,25,2001,Independent House,07-08-2025,127.2,6496053.6,765.91,16-30yrs,23.20192,77.52214,49,Stable,1.15,1.07,0.57,0.23,1.45,73.9,Campion School,Chirayu Hospital,New Market,Bhopal Railway Station,Van Vihar Park
8181708,9109,3,1,1,yes,yes,yes,no,yes,1,no,furnished,Bhopal,29,1997,Independent House,12-06-2025,118.1,6118790.8,898.2,16-30yrs,23.38298,77.4035,53.6,Stable,3.26,0.35,1.47,0.47,2.76,61.3,Carmel Convent School,Bansal Hospital,Big Bazaar,Bhopal Railway Station,Shaurya Smarak Park
3933468,6385,4,1,2,yes,no,no,no,no,0,no,unfurnished,Bhopal,26,2000,Apartment,09-01-2025,113.4,2940484.3,616.05,16-30yrs,23.38152,77.39693,41.9,High Growth,0.16,0.29,0.18,5.06,2.42,52.9,Carmel Convent School,Bansal Hospital,New Market,Bhopal Railway Station,Upper Lake Promenade
4028350,6517,3,1,1,yes,no,no,no,yes,0,no,furnished,Bhopal,15,2011,Independent House,18-08-2025,111.5,3383216.2,618.13,6-15yrs,23.28088,77.41403,48,Stable,0.25,0.14,0.73,0.5,1.41,74.1,St. Josephs Co-ed School,Chirayu Hospital,Big Bazaar,Bhopal Railway Station,Van Vihar Park
2885598,5241,2,2,1,yes,no,no,no,no,1,no,furnished,Bhopal,5,2021,Independent House,11-11-2024,93.6,3195812.1,550.58,0-5yrs,23.36118,77.37918,66,Moderate Growth,2.97,0.6,0.85,2.57,5.5,51.6,Campion School,Chirayu Hospital,Big Bazaar,Bhopal Railway Station,Shaurya Smarak Park
2399800,4589,4,2,2,yes,no,yes,no,no,2,no,semi-furnished,Bhopal,7,2019,Apartment,20-12-2025,110.2,2720684.1,522.95,6-15yrs,23.18965,77.42629,20.4,Moderate Growth,0.33,4.84,0.21,1.17,1.47,72,Campion School,Bansal Hospital,New Market,Bhopal Railway Station,Upper Lake Promenade
3325037,4400,3,2,1,yes,no,no,no,no,2,yes,furnished,Bhopal,3,2023,Independent House,14-05-2026,111,2660014,755.69,0-5yrs,23.33684,77.32813,30.7,Moderate Growth,2.4,0.73,0.1,1.14,3.17,63.5,Campion School,Chirayu Hospital,Big Bazaar,Bhopal Railway Station,Shaurya Smarak Park
2416493,3075,2,2,1,yes,yes,no,no,no,1,no,furnished,Bhopal,22,2004,Apartment,28-03-2026,127.5,1707092.8,785.85,16-30yrs,23.19182,77.51879,52.3,Moderate Growth,0.65,0.16,0.73,3.55,0.1,64.7,Campion School,Chirayu Hospital,New Market,Bhopal Railway Station,Van Vihar Park
3074352,3627,3,2,3,yes,no,no,no,no,0,no,semi-furnished,Bhopal,12,2014,Independent House,30-11-2024,111.6,2211983.5,847.63,6-15yrs,23.2732,77.39653,45.7,Moderate Growth,3.62,1.14,0.77,0.1,0.1,57.2,St. Josephs Co-ed School,AIIMS Bhopal,Big Bazaar,Bhopal Railway Station,Van Vihar Park
3085429,4191,1,1,1,yes,no,no,no,no,0,yes,unfurnished,Bhopal,13,2013,Independent House,11-12-2024,107.5,2671444.9,736.2,6-15yrs,23.37148,77.3833,37.4,Stable,0.75,2.22,0.15,2.07,0.46,71.5,St. Josephs Co-ed School,Chirayu Hospital,Big Bazaar,Bhopal Railway Station,Upper Lake Promenade
7206857,9437,2,1,3,yes,yes,yes,no,yes,1,no,unfurnished,Bhopal,5,2021,Independent House,31-10-2024,116.8,5663490.4,763.68,0-5yrs,23.20312,77.53307,62.9,High Growth,2.83,4.7,2.38,1.88,0.55,52.9,Carmel Convent School,AIIMS Bhopal,DB City Mall,Bhopal Railway Station,Upper Lake Promenade
5774714,6521,6,1,2,yes,no,yes,no,no,0,yes,semi-furnished,Bhopal,5,2021,Independent House,25-03-2026,110.7,7218631.5,885.56,0-5yrs,23.19403,77.40505,30.1,Moderate Growth,0.15,0.28,0.99,0.23,5.5,64,Campion School,AIIMS Bhopal,Big Bazaar,Bhopal Railway Station,Van Vihar Park
1287109,1650,4,3,3,yes,no,no,no,no,2,yes,unfurnished,Bhopal,19,2007,Apartment,05-06-2026,104.7,1142744.6,780.07,16-30yrs,23.1779,77.37155,55.2,Stable,3.6,0.6,1.29,0.44,0.36,64.9,Campion School,AIIMS Bhopal,Big Bazaar,Bhopal Railway Station,Shaurya Smarak Park
4966007,7441,2,2,2,yes,no,no,no,no,1,no,semi-furnished,Bhopal,12,2014,Independent House,21-04-2026,103.9,3384870.9,667.38,6-15yrs,23.30073,77.51618,41.1,Moderate Growth,3.49,0.67,1.45,1.5,4.56,51.3,Carmel Convent School,Chirayu Hospital,New Market,Bhopal Railway Station,Van Vihar Park
5066026,7581,3,1,1,no,no,yes,no,no,2,no,unfurnished,Visakhapatnam,12,2014,Independent House,28-10-2025,124,6516924.5,668.25,6-15yrs,17.63385,83.33246,66.2,High Growth,1.61,1.22,0.12,0.27,1.43,74.1,Delhi Public School Vizag,Apollo Hospital Vizag,MVP Market,Visakhapatnam Railway Station,RK Beach Park
1568968,2264,2,1,2,yes,no,no,no,no,1,no,furnished,Visakhapatnam,4,2022,Independent House,15-02-2026,106.3,1845869.8,693.01,0-5yrs,17.77544,83.14602,60.3,Moderate Growth,0.97,0.69,0.5,2.29,0.68,62,St. Anns High School,Apollo Hospital Vizag,Big Bazaar,Visakhapatnam Railway Station,Indira Gandhi Zoological Park
1434847,1650,3,3,3,yes,no,no,no,no,1,no,semi-furnished,Visakhapatnam,37,1989,Independent House,28-02-2026,144.6,893710.7,869.6,31-45yrs,17.66539,83.11875,18.1,Moderate Growth,1.6,5.5,0.91,1.76,0.12,52,St. Anns High School,Apollo Hospital Vizag,Big Bazaar,Visakhapatnam Railway Station,Indira Gandhi Zoological Park
4970482,5895,4,1,2,no,yes,yes,no,yes,2,no,semi-furnished,Visakhapatnam,23,2003,Apartment,03-07-2026,109.4,3870690.6,843.17,16-30yrs,17.59757,83.3036,64.6,High Growth,0.66,0.85,1.24,1.5,0.12,65.9,St. Anns High School,Care Hospital,MVP Market,Visakhapatnam Railway Station,Kailasagiri Park
3507923,4022,2,2,1,yes,no,no,no,yes,3,no,semi-furnished,Visakhapatnam,9,2017,Independent House,04-01-2026,122.4,4398980.6,872.18,6-15yrs,17.74699,83.30286,50.7,Moderate Growth,0.77,2.23,0.83,1.58,0.95,69.4,St. Anns High School,KIMS Hospital,MVP Market,Visakhapatnam Railway Station,RK Beach Park
4001967,5109,3,3,2,yes,no,yes,no,no,1,no,unfurnished,Visakhapatnam,26,2000,Independent House,04-02-2026,148.5,3265316.1,783.32,16-30yrs,17.74618,83.17841,16,Stable,0.59,0.1,0.35,0.1,5.5,64.6,St. Anns High School,Apollo Hospital Vizag,CMR Central Mall,Visakhapatnam Railway Station,RK Beach Park
4555490,5483,4,3,4,no,no,yes,no,no,1,no,unfurnished,Visakhapatnam,45,1981,Independent House,07-08-2024,121.6,4836355,830.84,31-45yrs,17.66527,83.13016,39.2,Stable,0.3,1.56,0.28,0.51,1.34,74.8,Timpany School,KIMS Hospital,MVP Market,Visakhapatnam Railway Station,Kailasagiri Park
2674977,4170,4,3,1,yes,no,yes,no,no,1,no,furnished,Visakhapatnam,15,2011,Independent House,12-06-2026,113.7,2042797,641.48,6-15yrs,17.56996,83.09874,52.1,High Growth,2.7,5.5,0.16,0.37,3.45,47.8,St. Anns High School,Apollo Hospital Vizag,Big Bazaar,Visakhapatnam Railway Station,Kailasagiri Park
5165935,6192,3,2,1,yes,no,no,no,no,2,no,furnished,Visakhapatnam,5,2021,Apartment,25-06-2025,120,4537649.3,834.29,0-5yrs,17.56995,83.19929,48.5,High Growth,1.85,0.51,2.58,0.66,1.36,66.3,Timpany School,Apollo Hospital Vizag,Big Bazaar,Visakhapatnam Railway Station,Indira Gandhi Zoological Park
4899586,5509,2,1,3,yes,no,no,no,yes,3,yes,furnished,Visakhapatnam,5,2021,Independent House,30-04-2025,131.8,3115674.6,889.38,0-5yrs,17.75444,83.12851,38.7,Moderate Growth,0.88,0.65,0.55,1.06,0.3,81.3,Timpany School,KIMS Hospital,Big Bazaar,Visakhapatnam Railway Station,RK Beach Park
5535656,5265,2,1,2,no,no,no,no,no,1,yes,unfurnished,Visakhapatnam,0,2026,Independent House,17-12-2024,116.4,4070947.7,1051.41,0-5yrs,17.73162,83.30328,32.2,Stable,3.39,0.56,0.29,0.74,0.47,72.5,Timpany School,KIMS Hospital,Big Bazaar,Visakhapatnam Railway Station,Kailasagiri Park
6082123,6780,3,1,3,no,no,yes,no,no,1,no,semi-furnished,Visakhapatnam,1,2025,Independent House,24-02-2026,131.1,6109279.3,897.07,0-5yrs,17.77795,83.1409,61.4,Moderate Growth,0.51,1.01,1.06,0.74,0.95,75.8,Timpany School,Apollo Hospital Vizag,CMR Central Mall,Visakhapatnam Railway Station,Kailasagiri Park
2097458,2285,5,2,3,yes,no,no,no,no,2,no,unfurnished,Visakhapatnam,23,2003,Independent House,21-09-2025,117.8,1629973.3,917.92,16-30yrs,17.66836,83.16024,58.8,High Growth,1.69,1.44,1.02,1.61,1.46,65.6,St. Anns High School,Care Hospital,MVP Market,Visakhapatnam Railway Station,Kailasagiri Park
3275143,3535,4,1,2,yes,no,no,no,yes,2,no,furnished,Visakhapatnam,1,2025,Independent House,20-09-2024,135.7,2068245.5,926.49,0-5yrs,17.69932,83.13391,51.9,Moderate Growth,0.63,1.04,2.91,0.56,1.06,61,Timpany School,KIMS Hospital,Big Bazaar,Visakhapatnam Railway Station,Indira Gandhi Zoological Park
6822455,9665,3,2,4,yes,no,no,no,no,0,no,unfurnished,Visakhapatnam,11,2015,Independent House,19-06-2025,125,4522699.5,705.89,6-15yrs,17.73824,83.32257,28,Stable,0.78,0.25,1.38,0.49,1.27,77.8,Delhi Public School Vizag,Care Hospital,CMR Central Mall,Visakhapatnam Railway Station,RK Beach Park
5817046,5959,4,4,1,yes,no,yes,yes,no,0,no,semi-furnished,Visakhapatnam,15,2011,Independent House,20-12-2025,137.1,3556369.8,976.18,6-15yrs,17.58369,83.19303,68.8,High Growth,0.59,1.75,0.89,0.59,0.25,73.9,Timpany School,Apollo Hospital Vizag,MVP Market,Visakhapatnam Railway Station,Indira Gandhi Zoological Park
4922246,5976,4,3,1,yes,no,yes,no,no,0,no,unfurnished,Visakhapatnam,4,2022,Independent House,06-03-2026,122,5886048.9,823.67,0-5yrs,17.61928,83.11319,49,Moderate Growth,0.13,1.27,0.53,1.31,0.84,75.5,Timpany School,KIMS Hospital,MVP Market,Visakhapatnam Railway Station,Indira Gandhi Zoological Park
2862701,3682,2,2,2,yes,no,no,yes,no,2,yes,unfurnished,Visakhapatnam,12,2014,Villa,06-09-2025,119.4,2330298.1,777.49,6-15yrs,17.73709,83.27066,60.2,High Growth,1.67,1.83,0.42,0.2,1.7,68.6,Delhi Public School Vizag,Care Hospital,MVP Market,Visakhapatnam Railway Station,Indira Gandhi Zoological Park
2380620,3165,4,3,2,yes,no,yes,no,no,2,no,semi-furnished,Visakhapatnam,0,2026,Independent House,25-02-2025,107.6,2456738.3,752.17,0-5yrs,17.57917,83.10333,43.7,High Growth,4.96,0.18,0.72,1.23,1.33,61.8,Delhi Public School Vizag,Apollo Hospital Vizag,MVP Market,Visakhapatnam Railway Station,Kailasagiri Park
3879162,5036,3,1,2,yes,no,no,no,no,2,no,furnished,Surat,16,2010,Independent House,13-02-2026,135.3,3993777.8,770.29,16-30yrs,21.22265,72.84578,45,Stable,2.49,1.4,1.44,0.64,1.74,55,Ryan International School,Kiran Hospital,VR Surat Mall,Surat Railway Station,Science Centre Park
4958729,4417,3,3,1,yes,no,no,no,no,1,no,furnished,Surat,16,2010,Independent House,01-11-2025,131.4,4349579.2,1122.65,16-30yrs,21.13844,72.71723,54.6,Moderate Growth,4.09,0.46,0.14,1.23,5.5,58.7,Ryan International School,Civil Hospital Surat,VR Surat Mall,Surat Railway Station,Someshwar Park
2732992,4816,2,2,4,yes,no,yes,no,no,1,no,semi-furnished,Surat,1,2025,Independent House,31-12-2024,142.5,2380687.7,567.48,0-5yrs,21.07957,72.82523,69.5,High Growth,0.88,1.67,0.1,2.35,4.8,57.6,DPS Surat,Civil Hospital Surat,Big Bazaar,Surat Railway Station,Someshwar Park
3836223,4913,3,2,2,yes,no,no,no,no,1,no,furnished,Surat,2,2024,Independent House,19-01-2025,152.8,2459002.5,780.83,0-5yrs,21.18732,72.93718,84,Moderate Growth,1.29,0.68,1.79,1.09,0.14,76,Nagindas Khandwala School,Apollo Hospital Surat,Textile Market,Surat Railway Station,Dumas Beach Park
2020363,2567,2,1,2,yes,no,yes,no,yes,2,no,furnished,Surat,19,2007,Villa,27-05-2025,158.9,1325622.2,787.05,16-30yrs,21.19117,72.94444,61.8,High Growth,1.49,2.82,1.68,0.45,4.81,53.4,DPS Surat,Apollo Hospital Surat,Textile Market,Surat Railway Station,Someshwar Park
1468647,1786,4,2,3,yes,yes,no,no,no,3,no,furnished,Surat,1,2025,Villa,03-12-2024,154.8,1017075.9,822.31,0-5yrs,21.15527,72.71367,81.9,High Growth,0.1,1.46,2.56,0.68,0.41,65.2,DPS Surat,Kiran Hospital,Big Bazaar,Surat Railway Station,Someshwar Park
5436945,5496,3,2,3,yes,no,no,no,yes,2,no,unfurnished,Surat,21,2005,Independent House,10-04-2025,127.3,6907976.3,989.25,16-30yrs,21.23876,72.83718,79,High Growth,1.39,0.4,1.08,1.19,0.35,72.5,Ryan International School,Civil Hospital Surat,Big Bazaar,Surat Railway Station,Science Centre Park
3075874,3702,2,2,1,yes,no,yes,no,no,1,yes,furnished,Surat,3,2023,Independent House,02-03-2025,143.4,2702018.2,830.87,0-5yrs,21.18941,72.84826,22.8,Moderate Growth,2.74,0.25,0.78,0.1,0.13,83.3,Nagindas Khandwala School,Kiran Hospital,Big Bazaar,Surat Railway Station,Dumas Beach Park
5404993,4961,5,1,1,yes,yes,no,yes,no,0,no,furnished,Surat,14,2012,Independent House,27-08-2025,139.3,3535034.4,1089.5,6-15yrs,21.06016,72.70219,67.9,High Growth,0.2,0.21,0.8,0.4,0.75,82.8,Ryan International School,Apollo Hospital Surat,Big Bazaar,Surat Railway Station,Someshwar Park
1970389,2100,4,2,2,yes,no,yes,no,no,1,yes,semi-furnished,Surat,5,2021,Independent House,14-02-2026,150.9,2187248.8,938.28,0-5yrs,21.16372,72.94093,46.9,High Growth,0.15,0.32,1.76,1.58,1.35,61.5,Nagindas Khandwala School,Civil Hospital Surat,Textile Market,Surat Railway Station,Someshwar Park
3753676,4360,3,3,4,yes,yes,no,no,no,1,no,unfurnished,Surat,3,2023,Apartment,13-08-2024,127.3,4822552,860.93,0-5yrs,21.26547,72.7166,37.6,High Growth,2.41,0.65,1.44,0.76,1.47,67,DPS Surat,Apollo Hospital Surat,VR Surat Mall,Surat Railway Station,Someshwar Park
5521506,5600,4,1,2,no,no,no,yes,no,2,yes,semi-furnished,Surat,45,1981,Independent House,15-06-2025,135.4,4843468.8,985.98,31-45yrs,21.08218,72.82375,51,Moderate Growth,0.99,0.87,0.49,1.26,1.46,63.9,DPS Surat,Apollo Hospital Surat,Textile Market,Surat Railway Station,Someshwar Park
12274939,10367,2,2,1,yes,no,yes,no,yes,1,no,unfurnished,Surat,4,2022,Independent House,10-06-2025,152.1,14206652.6,1184.04,0-5yrs,21.11513,72.70278,79.3,High Growth,1.41,1.07,0.16,0.42,0.92,74.8,Nagindas Khandwala School,Civil Hospital Surat,Big Bazaar,Surat Railway Station,Someshwar Park
9377881,12141,3,1,3,yes,no,no,no,no,0,no,semi-furnished,Surat,2,2024,Villa,02-01-2025,144.3,9734028,772.41,0-5yrs,21.27177,72.85631,31.7,Stable,3.4,0.35,0.1,2.77,1.46,66.7,Ryan International School,Civil Hospital Surat,Big Bazaar,Surat Railway Station,Dumas Beach Park
4748079,4175,4,3,2,yes,yes,no,no,yes,1,no,semi-furnished,Surat,3,2023,Independent House,18-03-2025,151.1,4803128.9,1137.26,0-5yrs,21.14428,72.91219,36,Moderate Growth,1.43,0.14,0.1,0.26,1.24,72,Nagindas Khandwala School,Apollo Hospital Surat,Big Bazaar,Surat Railway Station,Science Centre Park
2975528,3298,1,1,2,yes,no,yes,no,no,2,no,unfurnished,Surat,2,2024,Independent House,10-07-2025,156.6,2961285.5,902.22,0-5yrs,21.10028,72.93442,73.1,Moderate Growth,5.5,2.04,0.37,2.97,0.1,57.8,Ryan International School,Kiran Hospital,VR Surat Mall,Surat Railway Station,Someshwar Park
2737529,3418,2,2,2,yes,no,no,no,no,2,no,furnished,Surat,19,2007,Independent House,21-05-2025,135.6,2044340.7,800.92,16-30yrs,21.21484,72.89072,37.7,Stable,1.56,4.36,0.4,2.13,2.47,47.3,Ryan International School,Kiran Hospital,Textile Market,Surat Railway Station,Dumas Beach Park
3511940,4196,3,1,2,yes,no,no,no,no,1,no,semi-furnished,Surat,19,2007,Independent House,24-07-2025,128.6,2768859.5,836.97,16-30yrs,21.28884,72.79904,65.2,Moderate Growth,0.69,2.23,2.5,2.62,0.34,56.7,DPS Surat,Civil Hospital Surat,Textile Market,Surat Railway Station,Dumas Beach Park
3443397,3870,3,1,1,yes,no,no,no,no,1,no,unfurnished,Surat,5,2021,Apartment,28-09-2024,138.4,3729977.1,889.77,0-5yrs,21.24882,72.92507,63.1,Moderate Growth,1.72,0.64,0.76,1.45,1.21,65.9,Ryan International School,Apollo Hospital Surat,Textile Market,Surat Railway Station,Someshwar Park
3740944,3545,2,2,2,yes,no,yes,no,no,2,yes,unfurnished,Surat,40,1986,Apartment,07-01-2026,140.1,2589409.7,1055.27,31-45yrs,21.16382,72.92187,70.4,High Growth,0.44,3.3,0.2,0.1,2.15,70.8,Nagindas Khandwala School,Kiran Hospital,Big Bazaar,Surat Railway Station,Someshwar Park
2356036,3055,4,2,1,yes,no,no,no,no,2,no,semi-furnished,Vadodara,8,2018,Independent House,14-10-2025,131.9,2583563.5,771.21,6-15yrs,22.28322,73.28166,53.5,High Growth,2.74,1.78,1.31,0.63,3.59,52,Navrachana School,SSG Hospital,Big Bazaar,Vadodara Railway Station,EME Park
5191984,5304,2,2,2,yes,no,no,no,yes,2,no,semi-furnished,Vadodara,39,1987,Independent House,10-07-2024,120.5,4543947.9,978.88,31-45yrs,22.30864,73.18322,54.1,Moderate Growth,0.66,0.67,0.81,0.81,3.6,65.5,DPS Vadodara,Sunshine Global Hospital,Mandvi Market,Vadodara Railway Station,Sayaji Baug
3551976,4363,4,2,2,yes,no,yes,no,no,1,yes,unfurnished,Vadodara,24,2002,Independent House,02-11-2025,117.8,3270020.3,814.11,16-30yrs,22.2669,73.06543,70.9,High Growth,2.09,1.15,0.43,1.27,5.5,57.6,Navrachana School,Bhailal Amin Hospital,Big Bazaar,Vadodara Railway Station,Sayaji Baug
3803919,4463,2,2,1,yes,no,no,no,no,0,no,unfurnished,Vadodara,18,2008,Apartment,02-08-2025,125,4755528.6,852.32,16-30yrs,22.18645,73.30973,37.1,Moderate Growth,0.64,0.75,1.07,1.78,0.2,70.8,Baroda High School,Bhailal Amin Hospital,Big Bazaar,Vadodara Railway Station,Sayaji Baug
5741840,7525,3,2,2,yes,no,no,no,no,1,yes,unfurnished,Vadodara,0,2026,Apartment,08-01-2026,125.8,7419538.9,763.04,0-5yrs,22.17902,73.15611,67.1,High Growth,5.5,2.25,0.31,1.08,5.5,36.2,Baroda High School,SSG Hospital,Inorbit Mall,Vadodara Railway Station,Sursagar Lake Park
6637561,7672,2,2,2,no,no,no,no,no,2,no,furnished,Vadodara,3,2023,Independent House,14-09-2025,114.4,5336285.4,865.17,0-5yrs,22.19286,73.12859,27,Stable,3.54,1.09,0.44,0.16,5.21,47.5,DPS Vadodara,Bhailal Amin Hospital,Inorbit Mall,Vadodara Railway Station,Sayaji Baug
2059561,3145,2,2,1,yes,yes,yes,no,no,2,yes,furnished,Vadodara,33,1993,Independent House,14-05-2026,133,2020927,654.87,31-45yrs,22.37726,73.29425,43.4,High Growth,4.67,0.45,2.16,0.26,3.27,52.6,Baroda High School,SSG Hospital,Inorbit Mall,Vadodara Railway Station,Sayaji Baug
4003423,4130,5,3,3,yes,yes,yes,no,no,1,yes,semi-furnished,Vadodara,6,2020,Independent House,21-08-2024,105.1,2850100.2,969.35,6-15yrs,22.31943,73.07394,38.3,High Growth,1.05,2.55,1.48,1.45,0.29,67.1,Baroda High School,Bhailal Amin Hospital,Inorbit Mall,Vadodara Railway Station,Sursagar Lake Park
1625060,2891,2,1,4,yes,no,yes,no,yes,3,no,semi-furnished,Vadodara,2,2024,Independent House,16-02-2026,133.7,1135655.9,562.11,0-5yrs,22.21517,73.2951,47.4,Moderate Growth,0.17,5.5,0.53,2.09,0.71,52.1,Baroda High School,SSG Hospital,Mandvi Market,Vadodara Railway Station,Sursagar Lake Park
3491242,5626,5,3,2,yes,no,no,no,no,2,no,furnished,Vadodara,5,2021,Independent House,14-04-2025,141.5,2457676.4,620.55,0-5yrs,22.33345,73.23218,63.9,High Growth,0.21,0.35,0.3,0.5,1.75,77.6,Navrachana School,SSG Hospital,Mandvi Market,Vadodara Railway Station,Sursagar Lake Park
5383681,7076,2,2,3,no,no,no,no,no,1,no,furnished,Vadodara,5,2021,Apartment,25-05-2026,116.6,3440272.3,760.84,0-5yrs,22.20924,73.1312,62.8,High Growth,0.41,0.78,0.1,0.22,0.6,78.6,Baroda High School,SSG Hospital,Big Bazaar,Vadodara Railway Station,Sursagar Lake Park
4569130,4307,5,1,4,yes,yes,no,no,no,1,no,unfurnished,Vadodara,30,1996,Independent House,10-05-2025,152.7,3366629.1,1060.86,16-30yrs,22.1901,73.11804,35.8,Moderate Growth,0.62,4.86,1.47,1.27,3.62,42.1,DPS Vadodara,Sunshine Global Hospital,Big Bazaar,Vadodara Railway Station,Sayaji Baug
2090564,2611,4,3,2,yes,no,no,no,yes,1,yes,unfurnished,Vadodara,9,2017,Independent House,30-04-2026,135.2,2086944.9,800.68,6-15yrs,22.38653,73.27091,46,Moderate Growth,2.51,0.67,0.63,2.64,0.77,70.3,Navrachana School,Bhailal Amin Hospital,Big Bazaar,Vadodara Railway Station,Sayaji Baug
4044052,6124,3,1,2,yes,no,yes,no,no,2,yes,semi-furnished,Vadodara,6,2020,Independent House,19-09-2024,133,4547773.5,660.36,6-15yrs,22.42606,73.16225,32,Moderate Growth,2.07,1.05,0.27,4.79,2.13,55.2,Navrachana School,SSG Hospital,Mandvi Market,Vadodara Railway Station,Sursagar Lake Park
5506453,6706,3,2,1,yes,no,no,no,no,1,yes,furnished,Vadodara,0,2026,Independent House,17-01-2025,135.7,6538195.9,821.12,0-5yrs,22.26603,73.2198,34.8,Stable,0.25,2.08,1.01,1.84,2.5,62.3,DPS Vadodara,Sunshine Global Hospital,Mandvi Market,Vadodara Railway Station,EME Park
5439611,5418,2,2,1,no,no,no,no,yes,1,no,unfurnished,Vadodara,7,2019,Independent House,22-04-2025,127.1,4558410.7,1003.99,6-15yrs,22.22829,73.10625,55.5,High Growth,0.84,0.29,1.35,1.07,1.71,71.4,Baroda High School,Bhailal Amin Hospital,Mandvi Market,Vadodara Railway Station,Sursagar Lake Park
3583513,4512,3,3,2,yes,no,no,no,yes,1,no,unfurnished,Vadodara,37,1989,Independent House,30-10-2025,110.7,2282621.4,794.22,31-45yrs,22.33767,73.30335,51.3,Moderate Growth,0.19,0.58,0.84,1.16,1.56,70,Baroda High School,Sunshine Global Hospital,Big Bazaar,Vadodara Railway Station,EME Park
2437691,3075,4,3,3,yes,no,yes,no,yes,2,no,furnished,Vadodara,13,2013,Independent House,20-02-2026,153.6,2364705.6,792.75,6-15yrs,22.29101,73.12316,51.9,High Growth,2.45,0.33,0.1,0.8,1.83,58.1,DPS Vadodara,Bhailal Amin Hospital,Big Bazaar,Vadodara Railway Station,Sayaji Baug
2078525,2206,5,3,2,yes,no,no,no,no,1,no,unfurnished,Vadodara,9,2017,Independent House,17-06-2025,134.1,1264579,942.21,6-15yrs,22.30291,73.16278,46.2,Moderate Growth,2.02,1.06,0.1,5.03,1.24,49.8,Baroda High School,Bhailal Amin Hospital,Mandvi Market,Vadodara Railway Station,Sursagar Lake Park
4963054,5855,2,1,3,yes,no,no,no,yes,1,no,furnished,Vadodara,20,2006,Independent House,11-01-2025,121.1,3391985.9,847.66,16-30yrs,22.32564,73.13763,48.1,Stable,0.46,0.88,0.1,0.83,1.47,70.9,DPS Vadodara,SSG Hospital,Inorbit Mall,Vadodara Railway Station,Sursagar Lake Park
2826229,3612,3,1,3,yes,no,no,no,no,3,no,unfurnished,Vadodara,12,2014,Apartment,13-04-2026,117.1,2943628.6,782.46,6-15yrs,22.41453,73.20989,60.9,High Growth,0.99,2.27,0.36,0.54,4.4,59.2,Navrachana School,Sunshine Global Hospital,Mandvi Market,Vadodara Railway Station,Sayaji Baug
3722795,3598,3,1,2,yes,no,no,no,no,3,no,semi-furnished,Vadodara,1,2025,Independent House,13-11-2025,111.3,2441411,1034.68,0-5yrs,22.34586,73.285,54.5,Moderate Growth,0.2,1.39,1.6,0.73,3.6,63.4,DPS Vadodara,Bhailal Amin Hospital,Inorbit Mall,Vadodara Railway Station,Sayaji Baug
2858301,3257,3,1,3,yes,no,yes,no,no,2,no,unfurnished,Vadodara,2,2024,Independent House,03-12-2025,126.3,2166742.8,877.59,0-5yrs,22.23012,73.25116,68.4,High Growth,0.1,0.63,0.7,0.22,5.5,61.6,DPS Vadodara,SSG Hospital,Big Bazaar,Vadodara Railway Station,Sayaji Baug
