price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus,location,property_age_years,year_built,property_type,sale_date,local_market_index,comparable_sale_price,price_per_sqft,age_band,latitude,longitude,demand_index,growth_rate_zone,distance_to_school_km,distance_to_hospital_km,distance_to_supermarket_km,distance_to_transit_km,distance_to_park_km,location_convenience_score,nearest_school,nearest_hospital,nearest_supermarket,nearest_transit_station,nearest_park
4613000,4510,4,2,2,yes,no,yes,no,no,0,no,semi-furnished,Pune,16,2010,Independent House,2026-06-20,132.1,4926250.0,1022.84,16-30yrs,18.48362,73.82637,42.7,Moderate Growth,0.34,2.32,1.13,1.93,1.99,54.7,Vibgyor High,Jehangir Hospital,Reliance Smart,Swargate Bus Station,Pu La Deshpande Garden
4585000,4000,3,1,2,yes,no,no,no,no,1,no,furnished,Ahmedabad,18,2008,Independent House,2025-04-10,106.4,4550000.0,1146.25,16-30yrs,23.0424,72.52062,36.8,High Growth,1.3,0.92,1.67,3.0,1.51,50.6,Udgam School,CIMS Hospital,Star Bazaar,Kalupur Bus Stand,Law Garden
4585000,3840,3,1,2,yes,no,no,no,no,1,yes,semi-furnished,Pune,11,2015,Independent House,2026-02-14,133.1,5083909.0,1194.01,6-15yrs,18.5111,73.74736,81.3,Moderate Growth,1.16,0.49,1.73,0.56,1.15,70.1,Symbiosis International School,Ruby Hall Clinic,DMart,Pune Railway Station,Empress Garden
4550000,3760,3,1,1,yes,no,no,no,no,2,no,semi-furnished,Pune,12,2014,Apartment,2024-10-28,131.7,5085500.0,1210.11,6-15yrs,18.38741,73.85725,67.0,Moderate Growth,1.99,3.35,0.72,0.1,2.49,49.1,Vibgyor High,Jehangir Hospital,Reliance Smart,Swargate Bus Station,Pu La Deshpande Garden
4550000,3640,3,1,2,yes,no,no,no,yes,0,no,furnished,Hyderabad,2,2024,Independent House,2025-08-22,126.3,5519606.0,1250.0,0-5yrs,17.47428,78.41336,62.5,Moderate Growth,0.22,4.15,0.43,1.53,1.7,52.8,Chirec International,Care Hospitals,Spencers Retail,Secunderabad Railway Station,Indira Park
4550000,2550,3,1,2,yes,no,yes,no,no,0,no,furnished,Ahmedabad,27,1999,Independent House,2025-11-14,106.3,4551346.0,1784.31,16-30yrs,23.02386,72.53506,36.0,High Growth,4.26,3.94,2.17,2.48,2.68,8.7,Anand Niketan School,Sterling Hospital,DMart,Ahmedabad Railway Station,Kankaria Lake Garden
4550000,5320,3,1,2,yes,yes,yes,no,no,0,yes,semi-furnished,Ahmedabad,16,2010,Independent House,2024-07-07,101.6,4551346.0,855.26,16-30yrs,23.07405,72.60285,53.7,High Growth,3.76,4.21,2.55,2.33,0.1,23.9,Delhi Public School Bopal,Zydus Hospital,Reliance Smart,Vastrapur Metro Station,Sabarmati Riverfront
4550000,5360,3,1,2,yes,no,no,no,no,2,yes,unfurnished,Hyderabad,8,2018,Independent House,2026-03-03,127.2,5519606.0,848.88,6-15yrs,17.3029,78.48903,80.9,Moderate Growth,0.89,1.59,0.66,0.89,1.21,69.2,Chirec International,Care Hospitals,Spencers Retail,Secunderabad Railway Station,Indira Park
4550000,3520,3,1,1,yes,no,no,no,no,0,yes,semi-furnished,Chennai,38,1988,Apartment,2024-07-07,121.5,5054452.0,1292.61,31-45yrs,13.17287,80.34184,59.1,Moderate Growth,0.1,2.4,0.6,1.87,1.51,61.9,PSBB Senior Secondary,Apollo Hospital Greams Road,Nilgiris,Chennai Central Metro,Semmozhi Poonga
4550000,8400,4,1,4,yes,no,no,no,no,3,no,unfurnished,Pune,12,2014,Villa,2026-06-01,128.9,4932550.0,541.67,6-15yrs,18.47922,73.87806,51.0,Moderate Growth,1.58,3.03,0.45,1.02,1.5,55.4,Vibgyor High,Jehangir Hospital,Reliance Smart,Swargate Bus Station,Pu La Deshpande Garden
4543000,4100,2,2,1,yes,yes,yes,no,no,0,no,semi-furnished,Kochi,24,2002,Independent House,2026-01-23,105.4,3826375.0,1108.05,16-30yrs,9.92366,76.23903,34.2,High Growth,2.32,2.63,1.28,2.29,0.1,49.3,Chinmaya Vidyalaya,Aster Medcity,Margin Free Market,Vytilla Mobility Hub,Rajendra Maidan
4543000,4990,4,2,2,yes,yes,yes,no,no,0,yes,furnished,Pune,23,2003,Independent House,2026-04-20,124.3,4933250.0,910.42,16-30yrs,18.4223,73.83362,57.0,Moderate Growth,2.83,4.41,1.19,0.91,1.46,36.5,Symbiosis International School,Ruby Hall Clinic,DMart,Pune Railway Station,Empress Garden
4515000,3510,3,1,3,yes,no,no,no,no,0,no,semi-furnished,Pune,8,2018,Independent House,2025-12-25,128.4,5087091.0,1286.32,6-15yrs,18.50871,73.82118,63.1,Moderate Growth,2.19,0.92,0.94,0.64,3.26,53.3,Vibgyor High,Jehangir Hospital,Reliance Smart,Swargate Bus Station,Pu La Deshpande Garden
4515000,3450,3,1,2,yes,no,yes,no,no,1,no,semi-furnished,Chennai,28,1998,Independent House,2026-05-24,117.2,5055581.0,1308.7,16-30yrs,13.06661,80.31595,52.8,Moderate Growth,1.53,1.88,1.65,2.26,2.24,43.8,Chettinad Vidyashram,MIOT International,DMart,Koyambedu Bus Terminus,Elliots Beach Park
4515000,9860,3,1,1,yes,no,no,no,no,0,no,semi-furnished,Pune,36,1990,Independent House,2025-04-03,127.9,5087091.0,457.91,31-45yrs,18.50742,73.8582,56.8,Moderate Growth,0.1,2.09,0.66,0.52,1.39,72.0,Symbiosis International School,Ruby Hall Clinic,DMart,Pune Railway Station,Empress Garden
4515000,3520,2,1,2,yes,no,no,no,no,0,yes,furnished,Hyderabad,21,2005,Independent House,2025-03-26,126.1,4882500.0,1282.67,16-30yrs,17.4157,78.45794,71.9,Moderate Growth,1.91,1.52,0.71,0.32,1.09,67.4,Oakridge International,Yashoda Hospitals,Ratnadeep Supermarket,Miyapur Metro Station,Lumbini Park
4480000,4510,4,1,2,yes,no,no,no,yes,2,no,semi-furnished,Hyderabad,5,2021,Independent House,2024-07-07,124.0,5622556.0,993.35,0-5yrs,17.38922,78.54584,59.4,Moderate Growth,2.36,3.4,0.4,2.06,0.58,48.3,Chirec International,Care Hospitals,Spencers Retail,Secunderabad Railway Station,Indira Park
4480000,5885,2,1,1,yes,no,no,no,yes,1,no,unfurnished,Ahmedabad,25,2001,Independent House,2026-05-26,107.3,4086385.0,761.26,16-30yrs,23.0908,72.57814,54.9,High Growth,1.41,0.19,1.95,1.58,2.13,57.3,Anand Niketan School,Sterling Hospital,DMart,Ahmedabad Railway Station,Kankaria Lake Garden
4480000,4000,3,1,2,yes,no,no,no,no,2,no,furnished,Kochi,23,2003,Independent House,2025-11-05,96.4,3815500.0,1120.0,16-30yrs,9.89843,76.23471,37.3,High Growth,2.14,4.26,1.96,0.1,1.28,42.7,St. Teresas School,Lakeshore Hospital,Nilgiris,Ernakulam Junction,Marine Drive Walkway
4480000,8250,3,1,1,yes,no,no,no,no,0,no,furnished,Pune,32,1994,Independent House,2026-01-28,130.5,5088682.0,543.03,31-45yrs,18.45068,73.75083,51.7,Moderate Growth,1.9,3.64,1.94,2.47,1.56,32.3,Bishops School,Sahyadri Hospital,Star Bazaar,PCMC Metro Station,Bund Garden
4480000,4040,3,1,2,yes,no,no,no,no,1,no,semi-furnished,Pune,36,1990,Independent House,2026-03-24,128.7,5088682.0,1108.91,31-45yrs,18.51906,73.88732,45.4,Moderate Growth,1.56,3.06,0.69,0.58,2.94,48.1,Symbiosis International School,Ruby Hall Clinic,DMart,Pune Railway Station,Empress Garden
4473000,6360,2,1,1,yes,no,yes,no,yes,1,no,furnished,Chennai,19,2007,Independent House,2026-03-21,117.9,4806667.0,703.3,16-30yrs,13.12669,80.28741,56.8,Moderate Growth,0.67,4.1,1.9,1.14,2.79,37.7,DAV Public School,Fortis Malar Hospital,Spencers Retail,Guindy Railway Station,Guindy National Park
4473000,3162,3,1,2,yes,no,no,no,yes,1,no,furnished,Hyderabad,9,2017,Independent House,2026-02-24,133.0,5521939.0,1414.61,6-15yrs,17.47212,78.49029,51.6,Moderate Growth,2.02,5.36,1.34,1.45,2.56,25.2,Chirec International,Care Hospitals,Spencers Retail,Secunderabad Railway Station,Indira Park
4473000,3510,3,1,2,yes,no,no,no,no,0,no,semi-furnished,Kochi,9,2017,Independent House,2025-09-05,100.8,3815750.0,1274.36,6-15yrs,9.98817,76.23692,27.6,High Growth,0.52,3.2,1.83,3.59,0.35,44.2,Choice School,Amrita Institute of Medical Sciences,Lulu Hypermarket,Kochi Metro - MG Road,Subhash Park
4445000,3750,2,1,1,yes,yes,yes,no,no,0,no,semi-furnished,Ahmedabad,33,1993,Apartment,2025-11-21,99.4,4089077.0,1185.33,31-45yrs,22.89892,72.51306,36.7,High Growth,3.24,3.75,1.65,1.65,1.51,30.6,Delhi Public School Bopal,Zydus Hospital,Reliance Smart,Vastrapur Metro Station,Sabarmati Riverfront
4410000,3968,3,1,2,no,no,no,no,no,0,no,semi-furnished,Hyderabad,20,2006,Independent House,2026-02-04,122.1,5523848.0,1111.39,16-30yrs,17.41139,78.47083,50.4,Moderate Growth,0.92,3.06,0.99,2.27,3.14,39.0,Chirec International,Care Hospitals,Spencers Retail,Secunderabad Railway Station,Indira Park
4410000,4900,2,1,2,yes,no,yes,no,no,0,no,semi-furnished,Ahmedabad,13,2013,Independent House,2026-06-18,108.1,4091769.0,900.0,6-15yrs,23.12473,72.5876,49.9,High Growth,2.18,3.23,1.08,1.44,0.78,48.8,Anand Niketan School,Sterling Hospital,DMart,Ahmedabad Railway Station,Kankaria Lake Garden
4403000,2880,3,1,2,yes,no,no,no,no,0,yes,semi-furnished,Chennai,28,1998,Independent House,2026-06-17,118.4,5059194.0,1528.82,16-30yrs,13.08708,80.26175,71.4,Moderate Growth,0.94,1.74,0.23,1.71,2.8,56.4,DAV Public School,Fortis Malar Hospital,Spencers Retail,Guindy Railway Station,Guindy National Park
4403000,4880,3,1,1,yes,no,no,no,no,2,yes,unfurnished,Chennai,29,1997,Independent House,2026-07-07,115.1,5059194.0,902.25,16-30yrs,13.04658,80.26057,55.9,Moderate Growth,2.0,1.68,0.83,0.41,1.87,60.1,Chettinad Vidyashram,MIOT International,DMart,Koyambedu Bus Terminus,Elliots Beach Park
4403000,4920,3,1,2,yes,no,no,no,no,1,no,semi-furnished,Pune,13,2013,Independent House,2024-07-07,133.1,5092182.0,894.92,6-15yrs,18.54204,73.82393,49.4,Moderate Growth,1.55,3.35,1.05,1.56,2.92,38.7,Symbiosis International School,Ruby Hall Clinic,DMart,Pune Railway Station,Empress Garden
4382000,4950,4,1,2,yes,no,no,no,yes,0,no,semi-furnished,Kochi,32,1994,Independent House,2026-07-06,98.5,3500000.0,885.25,31-45yrs,9.89597,76.29102,35.8,High Growth,2.4,2.15,0.53,1.15,1.68,53.5,St. Teresas School,Lakeshore Hospital,Nilgiris,Ernakulam Junction,Marine Drive Walkway
4375000,3900,3,1,2,yes,no,no,no,no,0,no,unfurnished,Ahmedabad,6,2020,Independent House,2026-06-10,105.8,4558077.0,1121.79,6-15yrs,23.06724,72.58775,32.4,High Growth,1.13,4.12,1.38,0.82,0.88,51.0,Udgam School,CIMS Hospital,Star Bazaar,Kalupur Bus Stand,Law Garden
4340000,4500,3,2,3,yes,no,no,yes,no,1,no,furnished,Hyderabad,13,2013,Independent House,2026-04-04,130.4,5525970.0,964.44,6-15yrs,17.38409,78.43403,53.5,Moderate Growth,0.26,3.49,1.91,1.75,0.93,51.0,Delhi Public School Hyderabad,Apollo Health City,Heritage Fresh,Ameerpet Metro Station,KBR National Park
4340000,1905,5,1,2,no,no,yes,no,no,0,no,semi-furnished,Chennai,5,2021,Independent House,2025-05-22,116.1,5600000.0,2278.22,0-5yrs,13.18021,80.32392,50.9,Moderate Growth,1.47,2.06,0.89,2.37,3.4,40.1,DAV Public School,Fortis Malar Hospital,Spencers Retail,Guindy Railway Station,Guindy National Park
4340000,4075,3,1,1,yes,yes,yes,no,no,2,no,semi-furnished,Pune,25,2001,Independent House,2024-07-07,125.1,5095045.0,1065.03,16-30yrs,18.55537,73.91209,52.1,Moderate Growth,1.4,3.01,0.6,1.91,1.62,49.8,Bishops School,Sahyadri Hospital,Star Bazaar,PCMC Metro Station,Bund Garden
4340000,3500,4,1,2,yes,no,no,no,no,2,no,furnished,Pune,1,2025,Independent House,2025-06-12,134.7,4953550.0,1240.0,0-5yrs,18.46973,73.91365,43.7,Moderate Growth,0.39,2.81,0.7,1.35,0.77,64.6,Symbiosis International School,Ruby Hall Clinic,DMart,Pune Railway Station,Empress Garden
4340000,6450,4,1,2,yes,no,no,no,no,0,no,semi-furnished,Ahmedabad,10,2016,Independent House,2025-09-17,100.7,4351200.0,672.87,6-15yrs,23.06482,72.56225,30.0,High Growth,1.25,2.74,1.45,2.4,3.11,35.6,Delhi Public School Bopal,Zydus Hospital,Reliance Smart,Vastrapur Metro Station,Sabarmati Riverfront
4319000,4032,2,1,1,yes,no,yes,no,no,0,no,furnished,Kochi,25,2001,Independent House,2026-01-04,94.3,3840375.0,1071.18,16-30yrs,9.99672,76.25371,46.6,High Growth,0.23,4.06,2.28,0.68,0.43,54.9,Chinmaya Vidyalaya,Aster Medcity,Margin Free Market,Vytilla Mobility Hub,Rajendra Maidan
4305000,4400,2,1,1,yes,no,no,no,no,1,no,semi-furnished,Ahmedabad,5,2021,Independent House,2026-06-15,101.9,4099846.0,978.41,0-5yrs,22.98271,72.49026,32.0,High Growth,2.03,2.95,1.42,2.0,1.99,38.9,Anand Niketan School,Sterling Hospital,DMart,Ahmedabad Railway Station,Kankaria Lake Garden
4305000,10360,2,1,1,yes,no,no,no,no,1,yes,semi-furnished,Coimbatore,33,1993,Independent House,2024-07-07,96.2,3459909.0,415.54,31-45yrs,10.98699,77.00863,58.2,High Growth,1.33,2.75,1.16,1.87,2.19,45.3,Sri Ramakrishna Vidyalaya,KMCH,Reliance Fresh,Gandhipuram Bus Stand,Selvachintamani Park
4277000,3400,3,1,2,yes,no,yes,no,no,2,yes,semi-furnished,Chennai,1,2025,Independent House,2025-07-17,121.5,5063258.0,1257.94,0-5yrs,12.92134,80.12119,70.0,Moderate Growth,1.54,0.26,0.39,1.3,1.98,67.8,Chettinad Vidyashram,MIOT International,DMart,Koyambedu Bus Terminus,Elliots Beach Park
4270000,6360,2,1,1,yes,no,no,no,no,0,no,furnished,Kochi,13,2013,Independent House,2025-10-26,100.9,3843438.0,671.38,6-15yrs,9.99444,76.23993,37.0,High Growth,4.39,3.6,1.49,1.45,2.57,20.6,Choice School,Amrita Institute of Medical Sciences,Lulu Hypermarket,Kochi Metro - MG Road,Subhash Park
4270000,6360,2,1,2,yes,no,no,no,no,0,no,unfurnished,Coimbatore,32,1994,Independent House,2025-07-17,90.6,3461500.0,671.38,31-45yrs,10.97566,76.93201,26.5,High Growth,2.14,1.02,1.78,1.88,2.13,47.4,Sri Ramakrishna Vidyalaya,KMCH,Reliance Fresh,Gandhipuram Bus Stand,Selvachintamani Park
4270000,4500,2,1,1,yes,no,no,no,yes,2,no,furnished,Coimbatore,3,2023,Independent House,2025-08-20,88.2,3461500.0,948.89,0-5yrs,10.86824,77.01574,34.9,High Growth,2.26,2.35,1.03,1.2,0.1,59.2,Stanes School,Ganga Hospital,Kovai Pazhamudir Nilayam,Peelamedu Railway Station,TNAU Botanical Garden
4270000,2175,3,1,2,no,yes,yes,no,yes,0,no,unfurnished,Kochi,18,2008,Independent House,2025-10-27,99.9,3823000.0,1963.22,16-30yrs,9.80739,76.26726,32.0,High Growth,2.55,5.04,1.3,1.52,2.44,24.5,Choice School,Amrita Institute of Medical Sciences,Lulu Hypermarket,Kochi Metro - MG Road,Subhash Park
4270000,4360,4,1,2,yes,no,no,no,no,0,no,furnished,Coimbatore,21,2005,Independent House,2024-07-07,85.3,3548125.0,979.36,16-30yrs,11.00119,76.88829,30.4,High Growth,1.8,5.32,0.89,2.39,2.14,26.3,Sri Ramakrishna Vidyalaya,KMCH,Reliance Fresh,Gandhipuram Bus Stand,Selvachintamani Park
4270000,7770,2,1,1,yes,no,no,no,no,1,no,furnished,Kochi,20,2006,Independent House,2024-11-30,94.7,3843438.0,549.55,16-30yrs,9.98445,76.16743,37.3,High Growth,1.29,2.32,1.75,0.1,1.89,56.8,Chinmaya Vidyalaya,Aster Medcity,Margin Free Market,Vytilla Mobility Hub,Rajendra Maidan
4235000,6650,3,1,2,yes,yes,no,no,no,0,no,semi-furnished,Ahmedabad,22,2004,Independent House,2025-10-20,107.2,4563462.0,636.84,16-30yrs,23.01627,72.52036,37.0,High Growth,2.72,1.2,2.14,2.75,2.64,32.7,Anand Niketan School,Sterling Hospital,DMart,Ahmedabad Railway Station,Kankaria Lake Garden
4235000,2787,3,1,1,yes,no,yes,no,no,0,yes,furnished,Kochi,22,2004,Apartment,2025-09-15,93.9,3824250.0,1519.56,16-30yrs,9.96422,76.27476,49.3,High Growth,2.67,3.11,1.42,1.92,2.74,30.3,St. Teresas School,Lakeshore Hospital,Nilgiris,Ernakulam Junction,Marine Drive Walkway
4200000,5500,3,1,2,yes,no,no,no,yes,0,no,unfurnished,Kochi,10,2016,Independent House,2026-06-24,97.4,3825500.0,763.64,6-15yrs,9.8541,76.27115,35.4,High Growth,0.1,2.33,1.62,1.87,2.36,51.3,Chinmaya Vidyalaya,Aster Medcity,Margin Free Market,Vytilla Mobility Hub,Rajendra Maidan
4200000,5040,3,1,2,yes,no,yes,no,yes,0,no,unfurnished,Kochi,30,1996,Independent House,2025-10-03,97.6,3825500.0,833.33,16-30yrs,9.8373,76.25347,28.1,High Growth,1.79,3.43,1.38,0.84,3.91,33.3,Choice School,Amrita Institute of Medical Sciences,Lulu Hypermarket,Kochi Metro - MG Road,Subhash Park
4200000,5850,2,1,1,yes,yes,yes,no,no,2,no,semi-furnished,Coimbatore,34,1992,Independent House,2026-06-26,88.4,3464682.0,717.95,31-45yrs,11.0788,76.9079,31.8,High Growth,1.58,1.12,0.89,1.35,4.6,43.9,Sri Ramakrishna Vidyalaya,KMCH,Reliance Fresh,Gandhipuram Bus Stand,Selvachintamani Park
4200000,2610,4,3,2,no,no,no,no,no,0,no,semi-furnished,Coimbatore,35,1991,Independent House,2025-11-28,84.1,3556875.0,1609.2,31-45yrs,11.05125,76.94109,26.1,High Growth,1.4,4.53,0.83,1.23,2.56,38.0,Stanes School,Ganga Hospital,Kovai Pazhamudir Nilayam,Peelamedu Railway Station,TNAU Botanical Garden
4200000,2953,3,1,2,yes,no,yes,no,yes,0,no,unfurnished,Kochi,1,2025,Independent House,2024-07-07,96.1,3825500.0,1422.28,0-5yrs,9.92906,76.33714,22.6,High Growth,3.32,5.22,1.1,2.44,1.87,18.0,Choice School,Amrita Institute of Medical Sciences,Lulu Hypermarket,Kochi Metro - MG Road,Subhash Park
4200000,2747,4,2,2,no,no,no,no,no,0,no,semi-furnished,Coimbatore,21,2005,Independent House,2025-12-17,87.5,3556875.0,1528.94,16-30yrs,11.10655,76.87877,30.2,High Growth,1.4,1.0,1.41,2.3,0.74,59.7,Sri Ramakrishna Vidyalaya,KMCH,Reliance Fresh,Gandhipuram Bus Stand,Selvachintamani Park
4200000,4410,2,1,1,no,no,no,no,no,1,no,unfurnished,Chennai,6,2020,Independent House,2026-01-28,120.5,4852167.0,952.38,6-15yrs,13.01612,80.27306,47.2,Moderate Growth,2.55,1.73,1.2,2.51,2.58,37.9,Chettinad Vidyashram,MIOT International,DMart,Koyambedu Bus Terminus,Elliots Beach Park
4200000,4000,4,2,2,no,no,no,no,no,0,no,semi-furnished,Chennai,28,1998,Independent House,2026-04-05,120.3,4929167.0,1050.0,16-30yrs,13.05328,80.384,44.5,Moderate Growth,1.28,1.85,1.85,1.65,0.18,60.0,PSBB Senior Secondary,Apollo Hospital Greams Road,Nilgiris,Chennai Central Metro,Semmozhi Poonga
4200000,2325,3,1,2,no,no,no,no,no,0,no,semi-furnished,Coimbatore,17,2009,Independent House,2026-06-05,91.1,3561420.0,1806.45,16-30yrs,11.08865,76.9946,18.2,High Growth,1.62,4.17,1.94,0.1,4.34,28.5,Sri Ramakrishna Vidyalaya,KMCH,Reliance Fresh,Gandhipuram Bus Stand,Selvachintamani Park
4200000,4600,3,2,2,yes,no,no,no,yes,1,no,semi-furnished,Coimbatore,2,2024,Independent House,2025-08-13,88.0,3561420.0,913.04,0-5yrs,11.14545,76.92388,39.3,High Growth,2.54,0.28,2.21,0.82,3.12,47.3,Stanes School,Ganga Hospital,Kovai Pazhamudir Nilayam,Peelamedu Railway Station,TNAU Botanical Garden
4200000,3640,3,2,2,yes,no,yes,no,no,0,no,unfurnished,Kochi,31,1995,Independent House,2026-05-15,99.6,3825500.0,1153.85,31-45yrs,9.93179,76.31357,44.4,High Growth,1.1,2.97,1.71,1.29,1.48,49.7,Choice School,Amrita Institute of Medical Sciences,Lulu Hypermarket,Kochi Metro - MG Road,Subhash Park
4200000,5800,3,1,1,yes,no,no,yes,no,2,no,semi-furnished,Ahmedabad,5,2021,Independent House,2026-06-07,100.3,4564808.0,724.14,0-5yrs,23.14007,72.51876,44.5,High Growth,1.64,2.43,1.08,1.86,2.72,42.8,Delhi Public School Bopal,Zydus Hospital,Reliance Smart,Vastrapur Metro Station,Sabarmati Riverfront
4200000,7000,3,1,1,yes,no,no,no,no,3,no,furnished,Coimbatore,33,1993,Independent House,2026-02-21,84.5,3561420.0,600.0,31-45yrs,10.97462,76.95629,34.0,High Growth,0.81,1.84,1.37,0.37,1.19,67.2,Stanes School,Ganga Hospital,Kovai Pazhamudir Nilayam,Peelamedu Railway Station,TNAU Botanical Garden
4200000,4079,3,1,3,yes,no,no,no,no,0,no,semi-furnished,Chennai,3,2023,Independent House,2025-06-06,113.0,5065742.0,1029.66,0-5yrs,13.10578,80.37948,35.6,Moderate Growth,1.01,3.77,0.24,1.49,0.93,56.3,PSBB Senior Secondary,Apollo Hospital Greams Road,Nilgiris,Chennai Central Metro,Semmozhi Poonga
4200000,3520,3,1,2,yes,no,no,no,no,0,yes,semi-furnished,Kochi,23,2003,Independent House,2025-07-31,96.5,3825500.0,1193.18,16-30yrs,9.91903,76.39989,53.4,High Growth,2.33,0.28,2.14,1.55,2.66,47.3,St. Teresas School,Lakeshore Hospital,Nilgiris,Ernakulam Junction,Marine Drive Walkway
4200000,2145,3,1,3,yes,no,no,no,no,1,yes,unfurnished,Coimbatore,37,1989,Independent House,2026-06-23,87.7,3561420.0,1958.04,31-45yrs,10.90562,76.8362,40.6,High Growth,2.38,1.04,0.89,1.12,0.99,62.3,Stanes School,Ganga Hospital,Kovai Pazhamudir Nilayam,Peelamedu Railway Station,TNAU Botanical Garden
4200000,4500,3,1,1,yes,no,yes,no,no,0,no,furnished,Chennai,32,1994,Independent House,2026-02-06,122.4,5065742.0,933.33,31-45yrs,13.10076,80.3197,67.9,Moderate Growth,0.63,1.51,0.84,1.23,1.96,63.7,PSBB Senior Secondary,Apollo Hospital Greams Road,Nilgiris,Chennai Central Metro,Semmozhi Poonga
4193000,8250,3,1,1,yes,no,yes,no,no,3,no,semi-furnished,Chennai,10,2016,Independent House,2026-01-04,118.1,5065968.0,508.24,6-15yrs,13.14799,80.4071,44.1,Moderate Growth,0.69,3.6,2.36,3.46,1.89,29.5,DAV Public School,Fortis Malar Hospital,Spencers Retail,Guindy Railway Station,Guindy National Park
4193000,3450,3,1,2,yes,no,no,no,no,1,no,semi-furnished,Ahmedabad,10,2016,Independent House,2025-10-22,105.8,4565077.0,1215.36,6-15yrs,23.01212,72.53323,47.4,High Growth,4.08,2.25,0.56,1.54,3.57,29.5,Udgam School,CIMS Hospital,Star Bazaar,Kalupur Bus Stand,Law Garden
4165000,4840,3,1,2,yes,no,no,no,no,1,no,semi-furnished,Kochi,19,2007,Independent House,2025-10-18,100.4,3826750.0,860.54,16-30yrs,9.92627,76.28543,26.9,High Growth,1.31,1.86,0.94,3.53,2.58,39.9,Choice School,Amrita Institute of Medical Sciences,Lulu Hypermarket,Kochi Metro - MG Road,Subhash Park
4165000,4080,3,1,2,yes,no,no,no,no,2,no,semi-furnished,Kochi,17,2009,Independent House,2026-03-16,95.9,3826750.0,1020.83,16-30yrs,10.0287,76.37281,27.7,High Growth,1.07,3.63,1.31,1.95,4.01,29.6,St. Teresas School,Lakeshore Hospital,Nilgiris,Ernakulam Junction,Marine Drive Walkway
4165000,4046,3,1,2,yes,no,yes,no,no,1,no,semi-furnished,Ahmedabad,21,2005,Independent House,2025-12-14,105.9,4566154.0,1029.41,16-30yrs,22.93502,72.53692,37.8,High Growth,2.35,2.2,0.91,1.03,3.03,44.0,Udgam School,CIMS Hospital,Star Bazaar,Kalupur Bus Stand,Law Garden
4130000,4632,4,1,2,yes,no,no,no,yes,0,no,semi-furnished,Ahmedabad,11,2015,Independent House,2026-01-25,108.0,4393200.0,891.62,6-15yrs,22.91767,72.60304,48.8,High Growth,1.04,1.87,1.25,1.98,1.19,56.9,Anand Niketan School,Sterling Hospital,DMart,Ahmedabad Railway Station,Kankaria Lake Garden
4130000,5985,3,1,1,yes,no,yes,no,no,0,no,semi-furnished,Kochi,9,2017,Independent House,2025-01-13,94.3,3828000.0,690.06,6-15yrs,9.88542,76.26316,40.7,High Growth,1.48,2.39,1.41,1.26,0.83,56.7,St. Teresas School,Lakeshore Hospital,Nilgiris,Ernakulam Junction,Marine Drive Walkway
4123000,6060,2,1,1,yes,no,yes,no,no,1,no,semi-furnished,Kochi,1,2025,Independent House,2025-12-31,98.1,3852625.0,680.36,0-5yrs,9.84744,76.13252,40.5,High Growth,2.68,3.21,1.66,1.55,0.1,45.9,Chinmaya Vidyalaya,Aster Medcity,Margin Free Market,Vytilla Mobility Hub,Rajendra Maidan
4098500,3600,3,1,1,yes,no,yes,no,yes,0,yes,furnished,Coimbatore,5,2021,Apartment,2026-02-12,88.0,3564495.0,1138.47,0-5yrs,11.11104,76.98003,33.3,High Growth,2.89,6.45,1.24,0.1,2.19,24.3,PSG Public School,PSG Hospitals,DMart,Coimbatore Junction,VOC Park
4095000,3680,3,2,2,yes,no,no,no,no,0,no,semi-furnished,Coimbatore,4,2022,Independent House,2026-02-28,86.5,3564602.0,1112.77,0-5yrs,11.03848,76.94291,41.4,High Growth,1.63,1.4,1.69,1.89,0.1,60.6,Sri Ramakrishna Vidyalaya,KMCH,Reliance Fresh,Gandhipuram Bus Stand,Selvachintamani Park
4095000,4040,2,1,2,yes,no,no,no,no,1,no,semi-furnished,Ahmedabad,1,2025,Independent House,2025-12-07,100.4,4116000.0,1013.61,0-5yrs,22.96201,72.63637,32.0,High Growth,3.25,3.29,1.1,1.17,1.25,40.9,Udgam School,CIMS Hospital,Star Bazaar,Kalupur Bus Stand,Law Garden
4095000,5600,2,1,1,yes,no,no,no,yes,0,no,semi-furnished,Coimbatore,37,1989,Independent House,2025-05-26,86.4,3469455.0,731.25,31-45yrs,10.97379,77.10234,45.3,High Growth,1.64,2.52,1.6,2.49,0.1,50.9,PSG Public School,PSG Hospitals,DMart,Coimbatore Junction,VOC Park
4060000,5900,4,2,2,no,no,yes,no,no,1,no,unfurnished,Chennai,32,1994,Independent House,2025-12-26,120.2,4944722.0,688.14,31-45yrs,13.28297,80.31857,64.2,Moderate Growth,1.38,2.13,1.73,1.47,1.21,53.4,DAV Public School,Fortis Malar Hospital,Spencers Retail,Guindy Railway Station,Guindy National Park
4060000,4992,3,2,2,yes,no,no,no,no,2,no,unfurnished,Coimbatore,34,1992,Independent House,2025-10-10,85.2,3565662.0,813.3,31-45yrs,10.97409,76.93008,38.3,High Growth,1.84,4.77,0.17,1.3,2.84,35.8,Stanes School,Ganga Hospital,Kovai Pazhamudir Nilayam,Peelamedu Railway Station,TNAU Botanical Garden
